title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
正在加载...,正在加载...,66,https://cf.shopee.com.br/file/sg-11134201-7raub-ma486p2220em6a,http://shopee.com.br/product/312699175/22698543336,女包,钱包,IVCN2026082413277,169406054779,https://detail.1688.com/offer/994456568502.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,22698543336,72.6,高流量,1
一套 4 个把手（2 对），适用于小型木篮和木袋。,一套 4 个把手（2 对），适用于小型木篮和木袋。,19.6,https://cf.shopee.com.br/file/sg-11134201-7rdx8-md4wree6km64cb,http://shopee.com.br/product/1520911431/22698798566,女包,包配件,IVCN202608315604,199177962941,https://detail.1688.com/offer/968072020086.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717878183751832460e0c33&token=gsCfEMuKsSeuu4RAjkRSiX2i2irC8flGqbSKcwgoRbxE6toR2ihEE6isZYNW9B4s,P1,9月寻品,22698798566,21.56,高流量,1
磁扣钱包/包，14毫米，50个,磁扣钱包/包，14毫米，50个,1,https://cf.shopee.com.br/file/br-11134207-7r98o-mdlwnv7mqpx55c,http://shopee.com.br/product/335078441/22698828401,女包,包配件,IVCN2026062324007,209610799823,https://detail.1688.com/offer/756571128801.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17604404664678097e0ca2&token=rB4g7JPF4EqDZYWnS7Gm86NKoQO37%2BEhqrxn7D9Gq26LM%2B61R09qlOYp8EQapGRa,P1,9月寻品,22698828401,1.1,高流量,1
柚木厚圆钩编包手柄（Celina）,柚木厚圆钩编包手柄（Celina）,3,https://cf.shopee.com.br/file/br-11134207-81z1k-mhc3zu4flmh17a,http://shopee.com.br/product/1447539893/22699204388,女包,包配件,IVCN202608315606,139653679126,https://detail.1688.com/offer/827768135537.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17878190122416895e0cdf&token=SpgB5Axowt93r%2FmG3ON9j1XLJKOEr%2FqTL%2FTO9OceGGbf8szHMLF5lOkuJMX61JkC,P1,9月寻品,22699204388,3.3,高流量,1
*购买前请阅读* amuse.stuff-chopy 钱包 - 小型印花钱包,埋葬钟,3.8,https://cf.shopee.co.th/file/th-11134207-81ztd-mqyt3kk9962o5d,http://shopee.co.th/product/6264786/22760038155,女包,钱包,IVCN2026082130349,232633950512,https://detail.1688.com/offer/628581490101.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,22760038155,4.18,高流量,1
📍BEANBAG 新品系列：一款包包配备短提手和长提手，另加一条长肩带。,浓缩咖啡,79.44,https://cf.shopee.co.th/file/th-11134207-81ztk-mlegodkzzo5c18,http://shopee.co.th/product/205471205/22761705283,女包,斜挎包,IVCN2026082130351,262399424661,https://detail.1688.com/offer/894847879907.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,22761705283,79.44,高流量,1
RACHEL SMITH Lucy 斜挎包,黑色的,24.8,https://cf.shopee.com.my/file/sg-11134201-824jg-mefbz9kgun0g18,http://shopee.com.my/product/408809887/22767333968,女包,斜挎包,IVCN2026062324011,214280606007,"https://detail.1688.com/offer/939314185763.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/893456643240.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982",P0,9月寻品,22767333968,27.28,高流量,1
斜挎包套装，带手提包/手机袋，适合上学、上班和大学使用,所以,77.04,https://cf.shopee.com.br/file/br-11134207-820lw-mpfr9ggnl535eb,http://shopee.com.br/product/254163469/22793272889,女包,斜挎包,IVCN2026072113158,219166367689,https://detail.1688.com/offer/974120744821.html?spm=a26352.13672862.offerlist.23.143a1e62RDRLD1&cosite=-&tracelog=p4p&_p_isad=1&clickid=4337871c81784f29b380d588656ba0a5&sessionid=612946af4f547b46236ca4b5a359fa86,P0,9月寻品,22793272889,77.04,高流量,1
Ducoluz 3合1真皮女士单肩包/斜挎包 - 多功能背包,带镍制五金件的脚轮,29,https://cf.shopee.com.br/file/br-11134207-7r98o-mcgefueawhteb0,http://shopee.com.br/product/515463833/22793578025,女包,斜挎包,IVCN2026082130353,109722772144,https://detail.1688.com/offer/986183887632.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i38&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,22793578025,31.9,高流量,1
三件套/Rebecca Bonbon风格大号背包/灵感源自Rebecca Bonbon午餐盒铅笔盒,6801 黑色,28.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mgcmtot6ky6cb6,http://shopee.com.br/product/370185286/22794640615,女包,双肩包,IVCN2026082130355,129836705756,https://detail.1688.com/offer/977256243604.html?spm=a26352.13672862.offerlist.190.389a2ce0obtDnB&offerId=977256243604&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=8b8c553956504ef18c5963afd51ddcb2&skuId=6099754963615&forcePC=1774235510887,P0,9月寻品,22794640615,31.35,高流量,1
适用于16厘米/20厘米/25厘米/30厘米钩编包的管状封口,20厘米,1.9,https://cf.shopee.com.br/file/br-11134201-820m1-mqy2w5c43if9d8,http://shopee.com.br/product/497783244/22794742809,女包,包配件,IVCN2026082130357,228796607997,https://detail.1688.com/offer/601388036209.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,22794742809,1.9,高流量,1
樱桃红中号手提包，带手柄,樱桃红中号手提包，带手柄,58,https://cf.shopee.com.br/file/sg-11134201-7rfgd-m97dcdtk5q3dcd,http://shopee.com.br/product/1002664154/22798369104,女包,托特包,IVCN2026082130359,209605818226,https://detail.1688.com/offer/987583908084.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,22798369104,63.8,高流量,1
登山扣套装 10/50 件 铰链环 2 厘米,50 件,8,https://cf.shopee.com.br/file/sg-11134201-7rdy5-mcma7kkadwzk66,http://shopee.com.br/product/1287249540/22798746816,女包,包配件,IVCN2026082130050,129834925940,https://detail.1688.com/offer/991767336453.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717661167418958996e0ea1&token=ti%2BnnODyeGNDTt%2BKvBHTlf1BQEhnBjGtX%2FOg4%2Fjzr%2Fpj5bUZuTq5vddL07G7dIRX,P1,9月寻品,22798746816,8.8,高流量,2
Seagloca 新款时尚韩版简约多功能短款对折钱包 女士款 1643号,咖啡,12.74,https://cf.shopee.com.my/file/cn-11134207-7r98o-loqh9rtrx0up36,http://shopee.com.my/product/243128102/22852746824,女包,钱包,IVCN2026082130361,29724583966,https://detail.1688.com/offer/787217582646.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,22852746824,12.74,高流量,1
女童书包，时尚女童书包，多隔层笔记本电脑书包，防水面料制成。,正在加载...,27.57,https://cf.shopee.vn/file/vn-11134207-81ztc-mpp6fogibj7w32,http://shopee.vn/product/233145108/22869605720,女包,双肩包,IVCN2026082413279,331085243936,https://detail.1688.com/offer/1065959322764.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i44&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,22869605720,27.57,高流量,2
休闲派对包，带围栏、水钻、光滑,白色的,42.87,https://cf.shopee.com.br/file/br-11134207-820lk-mm95p551534644,http://shopee.com.br/product/1236626382/22893171304,女包,斜挎包,IVCN2026072112968,229441077535,https://detail.1688.com/offer/1044667036084.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,22893171304,42.87,高流量,2
32毫米登山扣 - 100个装,镍,15,https://cf.shopee.com.br/file/br-11134207-820ln-mpl8p4vay87741,http://shopee.com.br/product/1212048685/22893679088,女包,包配件,IVCN2026082130363,189170843203,https://detail.1688.com/offer/651697968894.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,22893679088,16.5,高流量,1
女士金色孔雀连衣裙双肩包，防水面料，带肩带 Y1210-1,青铜,59.89,https://cf.shopee.com.br/file/br-11134207-820lh-mlp5yizy6fwk70,http://shopee.com.br/product/1296719296/22894234211,女包,双肩包,IVCN2026082413282,238788678786,https://detail.1688.com/offer/1040383215509.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,22894234211,59.89,高流量,3
女士斜挎单肩包，采用优雅耐用的合成皮革制成，配有迷你钱包 MA9940,所以,33,https://cf.shopee.com.br/file/sg-11134201-824gs-me0i1v7v86x07c,http://shopee.com.br/product/1494301897/22894362298,女包,斜挎包,IVCN2026082130365,209611240533,https://detail.1688.com/offer/941325144285.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,22894362298,36.3,高流量,3
男士超薄钱包套装（20 件装），伴郎,男士超薄钱包套装（20 件装），伴郎,50,https://cf.shopee.com.br/file/sg-11134201-7rdwc-lz67o255x2966d,http://shopee.com.br/product/312699175/22897730955,女包,钱包,IVCN2026082130368,199165632187,https://detail.1688.com/offer/688178604323.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,22897730955,55,高流量,1
6个/12个装 精美圆形零钱包、收纳袋/零钱包,12个单位,9.6,https://cf.shopee.com.br/file/br-11134207-7r98o-m2l53hm5qn0z59,http://shopee.com.br/product/397173223/22898028368,女包,钱包,IVCN2026082130370,209168563009,https://detail.1688.com/offer/962046202570.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,22898028368,10.43,高流量,1
正在加载...,所以,41,https://cf.shopee.com.br/file/br-11134207-7r98o-m8axd81npj3lab,http://shopee.com.br/product/421423580/22898377122,女包,电脑包,IVCN2026082412983,179404894874,https://detail.1688.com/offer/1004943727406.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,22898377122,45.1,高流量,2
正品 Anello 10 口袋包，型号 AT-C1225，全新日本进口，低价出售。,黑色，经​​典,55,https://cf.shopee.co.th/file/sg-11134201-22120-c11tawoi7jkv25,http://shopee.co.th/product/498666198/22908406904,女包,双肩包,IVCN2026082130372,203391410069,https://detail.1688.com/offer/587238906965.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,22908406904,57.95,高流量,1
竹制手柄，用于制作精美的手工手提包。,直径17厘米，1对,3.89,https://cf.shopee.vn/file/vn-11134201-23020-rc05xig74wnva7,http://shopee.vn/product/281567328/22927137811,女包,包配件,IVCN202608315608,147185560567,https://detail.1688.com/offer/964986597963.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,22927137811,3.89,高流量,1
马卡龙色 16 英寸笔记本电脑背包 女士旅行背包 男士户外行李包 防水背包,米色-A扩展,44.14,https://cf.shopee.ph/file/ph-11134207-7r992-lxxl9awv1lr53a,http://shopee.ph/product/911532670/22928402811,女包,电脑包,IVCN2026082130374,178244406140,https://detail.1688.com/offer/763481814130.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=99f8fe083a8c42c485e4bda47c650b94&sessionid=ec0eda4633d644340fdce46add1ddfbc,P1,9月寻品,22928402811,44.14,高流量,3
Octavia 女士真皮手提包 - BARAS VIETNAM - 女士办公手提包,Octavia 女士真皮手提包 - BARAS VIETNAM - 女士办公手提包,15,https://cf.shopee.vn/file/vn-11134207-81ztc-mpued7mrbklp13,http://shopee.vn/product/423697084/22938739720,女包,手提包,IVCN2026082413286,221472643624,https://detail.1688.com/offer/982332401947.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,22938739720,16.5,高流量,1
包包链条肩带手柄单肩斜挎包手提包金属替换链条包包配件,40厘米铜,1.9,https://cf.shopee.ph/file/sg-11134201-7rbmo-ll4wuju40to4f8,http://shopee.ph/product/844372547/22978771504,女包,包配件,IVCN202608315610,98775882513,https://detail.1688.com/offer/599117187476.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,22978771504,1.96,高流量,1
BYCE> 10 件套 DIY 钥匙扣饰品龙虾爪钥匙扣制作新搜索结果,银,1.81,https://cf.shopee.co.th/file/sg-11134201-7r9aq-lln7vxydh6yc14,http://shopee.co.th/product/188352026/22980566775,女包,包配件,IVCN202608315612,222035957765,https://detail.1688.com/offer/660464181182.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,22980566775,1.81,高流量,1
HOMELAND - 日式帆布手提包，饰有刺绣图案，拉链封口，配有长肩带。有黑色和棕色可选。,黑色的,37,https://cf.shopee.co.th/file/th-11134207-7r98s-lrfu4fw3dlfhe2,http://shopee.co.th/product/5065321/22982912792,女包,托特包,IVCN2026082413288,127728612915,https://detail.1688.com/offer/863042035874.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,9月寻品,22982912792,40.7,高流量,1
卡罗尔的袋子布道,咖啡棕色,30,https://cf.shopee.com.br/file/br-11134207-820lr-mq6907f47mype5,http://shopee.com.br/product/1111472159/22992954373,女包,斜挎包,IVCN2026082413290,228775492154,https://detail.1688.com/offer/903812079176.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,9月寻品,22992954373,33,高流量,1
木质链条包。,渴望,28.69,https://cf.shopee.com.br/file/br-11134207-7r98o-mbxter90tlqxdb,http://shopee.com.br/product/463412861/22993008823,女包,斜挎包,IVCN2026082130378,169717795691,https://detail.1688.com/offer/810171382774.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,9月寻品,22993008823,28.69,高流量,1
15个环保棉布袋套装，尺寸30x40厘米，可定制14x20厘米图案，适合15岁生日派对。,15个环保棉布袋套装，尺寸30x40厘米，可定制14x20厘米图案，适合15岁生日派对。,57.53,https://cf.shopee.com.br/file/br-11134207-7r98o-lwskmysnz45b90,http://shopee.com.br/product/400974914/22993102260,女包,手提包,IVCN2026082130380,159777869369,https://detail.1688.com/offer/898477560104.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,22993102260,57.53,高流量,1
女士真牛皮钱包，可装身份证、驾驶证、硬币和未折叠的纸币，Mariart 97N,哈瓦那,33,https://cf.shopee.com.br/file/br-11134207-7r98o-lxvll6wtj6nq8a,http://shopee.com.br/product/406701459/22993153341,女包,钱包,IVCN202608255821,109720219274,https://detail.1688.com/offer/1038889814137.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,9月寻品,22993153341,36.3,高流量,1
可放置 4 个餐盘的个性化餐盘架，棕色餐具 - Coutre Bags,可放置 4 个餐盘的个性化餐盘架，棕色餐具 - Coutre Bags,14,https://cf.shopee.com.br/file/br-11134207-81ztc-mjq1j0c5687555,http://shopee.com.br/product/659549386/22994203671,女包,斜挎包,IVCN2026082413292,228787245799,https://detail.1688.com/offer/572738624317.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,9月寻品,22994203671,15.4,高流量,1
男女通用50个个性化超薄卡包超值套装,黑色，50件套,106.63,https://cf.shopee.com.br/file/br-11134207-81z1k-meq34os8vo5d52,http://shopee.com.br/product/744418433/22994409897,女包,钱包,IVCN2026072113289,129652413743,https://detail.1688.com/offer/775344484460.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,22994409897,106.63,高流量,1
哈瓦那人字拖单肩包,棕色的,11.98,https://cf.shopee.com.br/file/br-11134207-820lt-mmaqdnw2rhmv77,http://shopee.com.br/product/1705785740/22994922524,女包,胸腰包,IVCN202608315614,228802651269,https://detail.1688.com/offer/973931223650.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,22994922524,13.18,高流量,1
适用于 13 英寸至 17 英寸笔记本电脑的笔记本电脑包 | 带拉链的加厚保护套 | 防刮内衬,绿色条纹配粉色，M,12.38,https://cf.shopee.com.br/file/br-11134207-81zu6-mkwy57qgkirnaf,http://shopee.com.br/product/443764954/22998665232,女包,电脑包,IVCN2026082413294,199618191915,https://detail.1688.com/offer/943880305174.html?spm=a26352.13672862.offerlist.142.619c1e629P0G2U&cosite=-&tracelog=p4p&_p_isad=1&clickid=570484031d4345998e450ae6c133196d&sessionid=555b272db0e341b1b3298bb96a61a6ec,P1,9月寻品,22998665232,12.38,高流量,1
男女通用双肩包，加固设计，带锁，适用于工作、上学、大学、日常使用和旅行。,紫色的,20.5,https://cf.shopee.com.br/file/br-11134207-81ztc-mjehwr9izgg324,http://shopee.com.br/product/368575078/22999280757,女包,电脑包,IVCN2026082412986,229435533231,https://detail.1688.com/offer/665128167030.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,22999280757,22.55,高流量,2
100颗/50颗向日葵图案缝制水钻圆形水晶，适用于DIY礼服、连衣裙、服装工艺配件，Matibay,随机混合装，12毫米【100个】,2.75,https://cf.shopee.ph/file/cn-11134207-820l4-mnnwo3vzb5l05d,http://shopee.ph/product/852208815/23030904563,女包,包配件,IVCN202608315436,315861329884,https://detail.1688.com/offer/894850009946.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,23030904563,2.75,高流量,7
个性化三合一钥匙扣，带卡片和钞票插槽（可免费定制姓名，并附独立包装盒）#礼物,正在加载...,2.32,https://cf.shopee.ph/file/ph-11134207-7r98p-lzef1zdtnvy2f3,http://shopee.ph/product/45929966/23059421176,女包,钱包,IVCN2026082413296,241462451207,https://detail.1688.com/offer/805574707612.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,23059421176,2.32,高流量,1
羊皮双拉链半尺寸钱包，带钥匙链,黑色的,2.7,https://cf.shopee.ph/file/ph-11134207-820l7-moeuw3y13f2nc2,http://shopee.ph/product/348851779/23072282750,女包,钱包,IVCN2026082413298,225359642634,https://detail.1688.com/offer/862598722081.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,23072282750,2.97,高流量,1
女士礼品套装：LY N 五色钱包，长方形，全新时尚设计。包含盒子、防尘袋和价格标签。,长叶，黑色 B，普通套装。,37.97,https://cf.shopee.co.th/file/th-11134207-81ztl-mqnpikzunv9p86,http://shopee.co.th/product/150321727/23077590311,女包,钱包,IVCN2026082130387,197008997844,https://detail.1688.com/offer/753790897213.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,23077590311,37.97,高流量,1
